"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpSeqFaultCnt","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpEchoSuccRatio","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isLab"
41,288230376151728128,59.728546,3,2048,443,60975,6,443,10,0,0,0,0,0,0,0,29.69585,5.972855,8.592957,0.1674241,0,-1,0,19,1,1,120,120,0,0,0,1668421673,1,0,0,10,0,0,0,265,265,265,265,0,0,0,273,0,10,30,258,0,0,3059714372,3056124584,0.001,3059714.517,1688018748,0,65535,0,0,0,0,0,131,0,0,0,0,1,2,7,7,7,1,126,0,"1"
188,576460752303456256,7.003486,3,34525,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.001419,1.750872,1.256577,0.5711441,98.23679,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4521,665893,"1"
166,288230376151728128,7.005954,3,2048,58842,7000,6,7000,7,0,0,0,0,0,0,0,2.007706,1.000851,0.4628449,0.9991502,0,1,0,19,0,0,63,63,0,96,64,1432736787,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,4186941524,0,0.001,4186941.723,1686893502,0,65535,0,0,0,0,0,3,0,0,0,0,1,4,1,1,1,1,78,0,"1"
143,288230376151728128,6.959393,3,2048,56767,7000,6,7000,7,0,0,0,0,0,0,0,1.941484,0.994199,0.4494902,1.005835,0,1,0,19,0,0,63,63,0,96,64,221114919,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1884477564,0,0.001,1884477.654,1689195264,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,1,1,1,1,5826,797952,"1"
206,288230376151728128,0,3,2048,44654,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,841128620,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,20,20,20,1,5934,872831,"1"
90,288230376151728128,6.963438,3,2048,49760,7000,6,7000,7,0,0,0,0,0,0,0,1.945003,0.9947768,0.4472139,1.005251,0,1,0,19,0,0,63,63,0,96,64,1549842291,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2113603690,0,0.001,2113603.79,1688984458,0,65535,0,0,0,0,0,3,0,0,0,0,1,4,1,1,1,1,30,0,"1"
76,288230376151728128,73.933997,3,2048,54117,7000,6,7000,7,0,0,0,0,0,0,0,68.9921,10.562,22.08611,0.09467904,0,1,0,19,0,0,63,63,0,96,64,2775246360,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1762439051,0,0.001,1762439.135,1689335335,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,2,2,2,1,35,0,"1"
30,288230376151728128,7.064439,3,2048,52521,7000,6,7000,7,0,0,0,0,0,0,0,2.048369,1.009206,0.4759062,0.9908784,0,1,0,19,0,0,63,63,0,96,64,2120923143,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,194,1,7,49,286,1386,0,4026433884,0,0.01,40264337.94,1650814056,0,65535,0,0,0,0,0,3,0,0,0,0,1,2,1,1,1,1,8,0,"1"
42,288230376151728128,0,3,2048,3201,80,6,80,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,242,242,0,0,64,1290477948,0,0,0,0,0,0,0,14600,14600,14600,14600,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,1,1,1,1,27,688,"1"
114,576460752303456256,0,3,34525,5353,5353,17,5353,1,0,341,0,341,341,341,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,341,"1"
154,288230376151728128,0,3,2048,56046,3443,6,3443,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,955574004,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,5,5,5,1,55,0,"1"
67,288230376151728128,6.962306,3,2048,57161,7000,6,7000,7,0,0,0,0,0,0,0,2.048273,0.9946151,0.4803864,1.005414,0,1,0,19,0,0,63,63,0,96,64,2845579939,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,3531851638,0,0.001,3531851.806,1687565774,0,65535,0,0,0,0,0,3,0,0,0,0,1,7,1,1,1,1,50,0,"1"
56,288230376151728128,3.367189,3,2048,443,61000,6,443,7,0,120,0,0,24,17.14286,8.9057,1.759835,0.481027,0.553735,2.078885,35.63803,-1,1,19,1,1,249,249,0,0,0,3731989194,2,24,0,7,0,0,0,135,135,135,135,0,0,0,281,0,7,21,258,0,0,911824511,3789734880,0.1,91182452.46,1599895956,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,7,29,29,4.142857,147,2520,"1"
117,288230376151728128,6.963469,3,2048,59495,7000,6,7000,7,0,0,0,0,0,0,0,1.945358,0.9947813,0.4519286,1.005246,0,1,0,19,0,0,63,63,0,96,64,849865014,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,4097,7,49,286,1386,0,2087805318,0,0.001,2087805.417,1688991504,0,65535,0,0,0,0,0,3,0,0,0,0,1,8,1,1,1,1,14,0,"1"
37,576460752303456256,7.001714,3,34525,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.000323,1.750428,1.256177,0.5712886,98.26165,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,25,688,"1"
11,288230376151728128,2040.037435,3,2048,0,0,2,0,35,0,0,0,0,0,0,0,60.0075,58.28679,7.964709,0.01715655,0,1,0,1,37164,4557,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,11,1,1,1,1,35,0,"1"
47,288230376151728128,7.065321,3,2048,58972,7000,6,7000,7,0,0,0,0,0,0,0,2.047422,1.009332,0.4739857,0.9907547,0,1,0,19,0,0,63,63,0,96,64,2115646833,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,434243509,0,0.01,4342434.993,1686762311,0,65535,0,0,0,0,0,3,0,0,0,0,1,2,1,1,1,1,5798,872831,"1"
58,288230376151728128,3.361429,3,2048,443,61004,6,443,7,0,120,0,0,24,17.14286,8.9057,1.759131,0.4802042,0.5540535,2.082448,35.6991,-1,1,19,1,1,249,249,0,0,16384,4005008696,2,24,0,7,0,0,0,135,135,135,135,0,0,0,281,0,7,21,258,0,0,1175944157,4279010193,0.1,117594417.5,1573483991,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,9,31,31,3.444444,147,2520,"1"
137,288230376151728128,6.939516,3,2048,55797,7000,6,7000,7,0,0,0,0,0,0,0,1.924815,0.9913594,0.4441793,1.008716,0,1,0,19,0,0,63,63,0,96,64,1470979364,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,3686547292,0,0.001,3686547.467,1687419803,0,65535,0,0,0,0,0,3,0,0,0,0,1,9,1,1,1,1,29,0,"1"
51,288230376151728128,0,3,2048,63964,47090,6,47090,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,947143689,0,0,0,0,0,0,0,65320,65320,65320,65320,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,2,1,1,1,1,2,0,"1"
28,288230376151728128,6.963251,3,2048,58930,7000,6,7000,7,0,0,0,0,0,0,0,1.946096,0.9947501,0.454227,1.005278,0,1,0,19,0,0,63,63,0,96,64,2455496060,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,4097,7,49,286,1386,0,3810344021,0,0.001,3810344.202,1687293844,0,65535,0,0,0,0,0,3,0,0,0,0,1,4,1,1,1,1,7,0,"1"
231,288230376151728128,0,3,2048,40086,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,906693235,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,20,20,20,1,5960,872831,"1"
109,288230376151728128,7.012427,3,2048,49772,7000,6,7000,7,0,0,0,0,0,0,0,2.014304,1.001775,0.4654916,0.9982279,0,1,0,19,0,0,63,63,0,96,64,2738434269,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,333270126,0,0.004,1333080.567,1689765417,0,65535,0,0,0,0,0,3,0,0,0,0,1,7,1,1,1,1,78,0,"1"
119,288230376151728128,7.052329,3,2048,59049,7000,6,7000,5,0,0,0,0,0,0,0,2.972068,1.410466,0.8279706,0.7089856,0,1,0,19,0,0,63,63,0,96,64,1126623966,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,5,35,286,1386,0,64246164,0,0.01,642461.6256,1690463710,0,65535,0,0,0,0,0,3,0,0,0,0,1,4,1,1,1,1,24106,3613771,"1"
211,288230376151728128,0,3,2048,54094,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3376924749,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,19,19,19,1,5937,872831,"1"
167,288230376151728128,6.961739,3,2048,55218,7000,6,7000,7,0,0,0,0,0,0,0,2.047807,0.9945341,0.4903921,1.005496,0,1,0,19,0,0,63,63,0,96,64,4019065126,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,4097,7,49,286,1386,0,1408591197,0,0.001,1408591.264,1689671868,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,1,1,1,1,36,0,"1"
3,288230376151728128,7.076256,3,2048,49669,7000,6,7000,7,0,0,0,0,0,0,0,2.06328,1.010894,0.4795032,0.9892237,0,1,0,19,0,0,63,63,0,96,64,303907223,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1380376204,0,0.01,13803761.73,1677282611,0,65535,0,0,0,0,0,3,0,0,0,0,1,9,5,5,5,1,29,0,"1"
185,288230376151728128,6.997955,3,2048,64631,7000,6,7000,7,0,0,0,0,0,0,0,1.958514,0.9997078,0.4521033,1.000292,0,1,0,19,0,0,63,63,0,96,64,658897028,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,3183900902,0,0.001,3183901.053,1687923084,0,65535,0,0,0,0,0,3,0,0,0,0,1,7,1,1,1,1,5897,872831,"1"
78,288230376151728128,6.964336,3,2048,62384,7000,6,7000,7,0,0,0,0,0,0,0,1.94748,0.9949052,0.4497981,1.005121,0,1,0,19,0,0,63,63,0,96,64,2457014772,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2595001390,0,0.001,2595001.513,1688510292,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,1,1,1,1,5820,872831,"1"
241,288230376151728128,6.959222,3,2048,62796,7000,6,7000,7,0,0,0,0,0,0,0,1.945419,0.9941745,0.448311,1.00586,0,1,0,19,0,0,63,63,0,96,64,1064801356,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,168104025,0,0.001,168104.033,1690921407,0,65535,0,0,0,0,0,3,0,0,0,0,1,7,2,2,2,1,87,0,"1"
158,288230376151728128,6.943155,3,2048,63491,7000,6,7000,7,0,0,0,0,0,0,0,2.005578,0.9918793,0.4645003,1.008187,0,1,0,19,0,0,62,62,0,0,64,2132219993,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1342208807,0,0.001,1342208.871,1689737978,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,1,1,1,1,5854,869181,"1"
35,288230376151728128,0,3,2048,137,137,17,137,1,0,68,0,68,68,68,0,0,0,0,0,0,1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0.3333333,1,16759,2386125,"1"
134,288230376151728128,6.928253,3,2048,58150,7000,6,7000,7,0,0,0,0,0,0,0,1.910342,0.9897504,0.4403111,1.010356,0,1,0,19,0,0,63,63,0,96,64,3916078865,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,3341565502,0,0.001,3341565.661,1687757370,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,1,1,1,1,58,0,"1"
185,288230376151728128,6.931306,3,2048,49987,7000,6,7000,7,0,0,0,0,0,0,0,1.913713,0.9901865,0.4426077,1.009911,0,1,0,19,0,0,63,63,0,96,64,2027912015,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,142448028,0,0.001,142448.0348,1690938408,0,65535,0,0,0,0,0,3,0,0,0,0,1,8,1,1,1,1,32,0,"1"
199,288230376151728128,6.964113,3,2048,60003,7000,6,7000,7,0,0,0,0,0,0,0,1.946737,0.9948733,0.4488303,1.005153,0,1,0,19,0,0,63,63,0,96,64,2146594914,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2504343938,0,0.001,2504344.057,1688576894,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,1,1,1,1,66,0,"1"
159,69,0,2,2054,0,0,0,0,1,1,28,28,28,28,28,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
128,288230376151728128,7.008098,3,2048,52137,7000,6,7000,7,0,0,0,0,0,0,0,1.957154,1.001157,0.4503963,0.9988444,0,1,0,19,0,0,63,63,0,96,64,2358065945,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2989653896,0,0.004,11958616.15,1679140180,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,2,2,2,1,138,0,"1"
45,288230376151728128,7.064816,3,2048,61270,7000,6,7000,7,0,0,0,0,0,0,0,2.093361,1.009259,0.4947355,0.9908255,0,1,0,19,0,0,63,63,0,96,64,2820717216,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,4097,7,49,286,1386,0,1559141774,0,0.01,15591417.39,1675495236,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,2,2,2,1,42,0,"1"
101,576460752303456256,0,3,34525,5353,5353,17,5353,1,0,398,0,398,398,398,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,26370,3862200,"1"
230,288230376151728128,0,3,2048,49862,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1320379031,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,20,20,20,1,5959,872831,"1"
44,288230376151728128,419.938,3,2048,0,0,2,0,8,0,0,0,0,0,0,0,60.0058,52.49225,15.40256,0.01905043,0,1,0,1,2703,3987,1,1,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,13,1,1,1,1,35,688,"1"
170,288230376151728128,7.03378,3,2048,58214,7000,6,7000,7,0,0,0,0,0,0,0,1.944818,1.004826,0.4450217,0.9951975,0,1,0,19,0,0,63,63,0,96,64,477440001,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,3750075945,0,0.01,37500758.61,1653598719,0,65535,0,0,0,0,0,3,0,0,0,0,1,7,2,2,2,1,16260,2398628,"1"
229,288230376151728128,0,3,2048,55152,5060,6,5060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,1498053691,0,0,0,0,0,0,0,64240,64240,64240,64240,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,11,4,4,4,1,5858,797952,"1"
26,288230376151728128,60.006838,3,2048,0,0,2,0,2,0,0,0,0,0,0,0,60.00684,30.00342,21.21562,0.03332954,0,1,0,1,5226,5226,1,1,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,13,1,1,1,1,2,0,"1"
193,69,0,2,2054,0,0,0,0,1,1,28,42,28,28,28,0,0,0,0,0,0,0,-0.2,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
154,288230376151728128,0,3,2048,137,137,17,137,1,0,68,0,68,68,68,0,0,0,0,0,0,1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,15664,2193122,"1"
251,288230376151728128,0,3,2048,55236,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,3892987401,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,2,2,2,2,1,5961,872831,"1"
214,288230376151728128,0,3,2048,60980,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,289000029,0,0,0,0,0,0,0,29200,29200,29200,29200,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,19,19,19,1,5940,872831,"1"
22,288230376151728128,6.973878,3,2048,52140,7000,6,7000,7,0,0,0,0,0,0,0,1.958337,0.9962683,0.4541839,1.003746,0,1,0,19,0,0,63,63,0,96,64,1837859391,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2521344887,0,0.001,2521345.007,1688582739,0,65535,0,0,0,0,0,3,0,0,0,0,1,7,2,2,2,1,21,0,"1"
223,288230376151728128,6.962374,3,2048,59390,7000,6,7000,7,0,0,0,0,0,0,0,1.946035,0.9946249,0.4483235,1.005404,0,1,0,19,0,0,63,63,0,96,64,556151804,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,3019662146,0,0.001,3019662.289,1688069457,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,2,2,2,1,101,0,"1"
188,288230376151728128,7.066803,3,2048,52018,7000,6,7000,7,0,0,0,0,0,0,0,1.945333,1.009543,0.4514185,0.9905469,0,1,0,19,0,0,63,63,0,96,64,933611319,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1097587346,0,0.01,10975873.21,1680113034,0,65535,0,0,0,0,0,3,0,0,0,0,1,8,4,4,4,1,45,0,"1"
139,288230376151728128,6.963201,3,2048,50568,7000,6,7000,7,0,0,0,0,0,0,0,2.062924,0.994743,0.4809067,1.005285,0,1,0,19,0,0,63,63,0,96,64,11030524,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,442944584,0,0.001,442944.605,1690656122,0,65535,0,0,0,0,0,3,0,0,0,0,1,7,2,2,2,1,72,0,"1"
78,288230376151728128,7.096134,3,2048,65305,7000,6,7000,7,0,0,0,0,0,0,0,2.049083,1.013734,0.4760031,0.9864526,0,1,0,19,0,0,63,63,0,96,64,561822121,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2957147848,0,0.001,2957147.988,1688140710,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,2,2,2,1,126,0,"1"
189,288230376151728128,7.065731,3,2048,58271,7000,6,7000,7,0,0,0,0,0,0,0,2.102388,1.00939,0.4916483,0.9906972,0,1,0,19,0,0,63,63,0,96,64,3041376365,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,3964290122,0,0.01,39642900.33,1651456930,0,65535,0,0,0,0,0,3,0,0,0,0,1,3,1,1,1,1,121,0,"1"
133,288230376151728128,7.123357,3,2048,53152,7000,6,7000,7,0,0,0,0,0,0,0,2.046999,1.017622,0.4747202,0.9826828,0,1,0,19,0,0,64,64,0,96,64,3444717011,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,3443675001,0,0.01,34436749.24,1656651447,0,65535,0,0,0,0,0,3,0,0,0,0,1,8,1,1,1,1,20,0,"1"
32,288230376151728128,3.363356,3,2048,443,60966,6,443,7,0,120,0,0,24,17.14286,8.9057,1.759563,0.4804794,0.5539908,2.081254,35.67865,-1,1,19,1,1,249,249,0,0,0,66556632,2,24,0,7,0,0,0,134,134,134,134,0,0,0,281,0,7,21,258,0,0,759013842,14249026,0.1,75901385.33,1615177020,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,20,42,42,2.1,147,2520,"1"
54,288230376151728128,7.065876,3,2048,49526,7000,6,7000,7,0,0,0,0,0,0,0,1.945975,1.009411,0.449591,0.9906769,0,1,0,19,0,0,63,63,0,96,64,3278621096,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,194,1,7,49,286,1386,0,2269964020,0,0.01,22699639.69,1668405314,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,2,2,2,1,35,0,"1"
112,288230376151728128,7.078328,3,2048,54437,7000,6,7000,7,0,0,0,0,0,0,0,2.053487,1.01119,0.4786099,0.9889341,0,1,0,19,0,0,63,63,0,96,64,968269720,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,506245010,0,0.01,5062449.987,1686016779,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,2,2,2,1,49,0,"1"
112,576460752303456256,7.002754,3,34525,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.000532,1.750689,1.256304,0.5712038,98.24706,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,35,688,"1"
10,288230376151728128,3540.026379,3,2048,0,0,2,0,58,0,0,0,0,0,0,0,120.0134,61.03493,12.55827,0.01638406,0,1,0,1,2718,6545,1,1,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,1,6,1,1,1,1,58,0,"1"
32,288230376151728128,7.123497,3,2048,49640,7000,6,7000,7,0,0,0,0,0,0,0,2.001156,1.017642,0.4674033,0.9826635,0,1,0,19,0,0,64,64,0,96,64,4082339221,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1483689942,0,0.01,14836899.09,1676259906,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,1,1,1,1,14,0,"1"
70,288230376151728128,6.789964,3,2048,64543,7000,6,7000,7,0,0,0,0,0,0,0,1.876969,0.9699949,0.4423578,1.030933,0,1,0,19,0,0,63,63,0,96,64,691532837,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,194,4096,7,49,286,1386,0,1932233017,0,0.1,193223304.6,1497874348,0,65535,0,0,0,0,0,3,0,0,0,0,1,5,2,2,2,1,56,0,"1"
15,288230376151728128,7.102697,3,2048,64522,7000,6,7000,7,0,0,0,0,0,0,0,2.047839,1.014671,0.4727205,0.9855412,0,1,0,19,0,0,62,62,0,0,64,2307901550,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,1358431182,0,0.01,13584311.52,1677512122,0,65535,0,0,0,0,0,3,0,0,0,0,1,6,1,1,1,1,14,0,"1"
120,288230376151728128,6.962295,3,2048,56711,7000,6,7000,7,0,0,0,0,0,0,0,1.94572,0.9946135,0.4482445,1.005416,0,1,0,19,0,0,63,63,0,96,64,2980006256,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,3840345014,0,0.001,3840345.196,1687239027,0,65535,0,0,0,0,0,3,0,0,0,0,1,8,2,2,2,1,21,0,"1"
169,288230376151728128,0,3,2048,61180,22,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,65535,0,254,254,0,0,0,580661278,0,0,0,0,0,0,0,64952,64952,64952,64952,0,0,0,2,4096,1,1,4,1380,0,0,0,0,0,0,0,65535,0,0,0,0,0,3,0,0,0,0,1,7,11,11,11,1,56,0,"1"
250,288230376151728128,7.043029,3,2048,50216,7000,6,7000,7,0,0,0,0,0,0,0,2.037098,1.006147,0.4712843,0.9938906,0,1,0,19,0,0,63,63,0,96,64,4076817465,0,0,0,0,0,0,0,65535,65535,65535,65535,0,0,0,2,1,7,49,286,1386,0,2971866906,0,0.001,2971867.047,1688117839,0,65535,0,0,0,0,0,3,0,0,0,0,1,7,3,3,3,1,85,0,"1"
