"flowInd","flowStat","duration","numHdrs","ethType","srcPort","dstPort","l4Proto","dstPortClassN","numPktsSnt","numPktsRcvd","numBytesSnt","numBytesRcvd","minPktSz","maxPktSz","avePktSize","stdPktSize","maxIAT","aveIAT","stdIAT","pktps","bytps","pktAsm","bytAsm","tcpFStat","ipMindIPID","ipMaxdIPID","ipMinTTL","ipMaxTTL","ipTTLChg","ipToS","ipFlags","ipOptCnt","tcpISeqN","tcpPSeqCnt","tcpSeqSntBytes","tcpPAckCnt","tcpFlwLssAckRcvdBytes","tcpAckFaultCnt","tcpBFlgtMx","tcpInitWinSz","tcpAveWinSz","tcpMinWinSz","tcpMaxWinSz","tcpWinSzDwnCnt","tcpWinSzUpCnt","tcpWinSzChgDirCnt","tcpFlags","tcpAnomaly","tcpOptPktCnt","tcpOptCnt","tcpOptions","tcpMSS","tcpWS","tcpTmS","tcpTmER","tcpEcI","tcpUtm","tcpBtm","tcpSSASAATrip","tcpRTTAckTripMin","tcpRTTAckTripMax","tcpRTTAckTripAve","tcpRTTAckTripJitAve","tcpRTTSseqAA","tcpRTTAckJitAve","tcpStatesAFlags","icmpStat","icmpTCcnt","icmpPFindex","connSip","connDip","connSipDip","connSipDprt","connF","connG","connNumPCnt","connNumBCnt","isLab"
59,288230376151728128,0,3,2048,67,68,17,67,1,0,300,0,300,300,300,0,0,0,0,0,0,-1,1,1,65535,0,128,128,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,39,2062,"0"
55,288230376151728128,0,3,2048,52967,53,17,53,1,1,49,38,49,49,49,0,0,0,0,0,0,0,0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00528,0.00528,0.00528,0.00528,0,0.00528,0,0,0,0,0,1,2,8,8,8,1,1003,195305,"0"
204,288230376151728128,0,3,2048,53,53796,17,53,1,1,57,68,57,57,57,0,0,0,0,0,0,0,-0.088,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.005867,0,0,0,0,0,1,3,17,17,17,1,121,7971,"0"
221,288230376151728128,1.513638,3,2048,137,137,17,137,3,0,150,0,50,50,50,0,0.819133,0.504546,0.2705237,1.98198,99.09899,1,1,1,1,1,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,112,19442,"0"
114,576460752303456256,201.573,3,34525,5353,5353,17,5353,8,0,1828,0,99,887,228.5,238.9018,80.33395,25.19662,21.82286,0.03968786,9.068675,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,42,9165,"0"
184,288230376151728128,0,3,2048,65184,53,17,53,1,1,69,58,69,69,69,0,0,0,0,0,0,0,0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00615904,0.00615904,0.00615904,0.00615904,0,0.00615904,0,0,0,0,0,4,2,2,2,0.5,1,11646,2204453,"0"
100,576460752303456256,8.704047,3,34525,5353,5353,17,5353,22,0,4773,0,114,522,216.9545,100.6426,1.227192,0.3956385,0.3458663,2.52756,548.3656,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,4,1,1,0.5,1,159,27586,"0"
156,288230376151728128,0,3,2048,53,65381,17,53,1,1,37,48,37,37,37,0,0,0,0,0,0,0,-0.1294118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.006048,0,0,0,0,0,1,5,29,29,29,1,96,6527,"0"
98,288230376151728128,2.969697,3,2048,5353,5353,17,5353,7,0,196,0,28,28,28,0,1.023802,0.4242424,0.4272251,2.357143,66,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,129,11967,"0"
56,288230376151728128,0,3,2048,53,64346,17,53,1,1,37,48,37,37,37,0,0,0,0,0,0,0,-0.1294118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.003153,0,0,0,0,0,2,1,5,5,2.5,1,39,2062,"0"
65,288230376151728128,687.006242,3,2048,68,67,17,67,35,0,10680,0,300,312,305.1429,5.669465,107.1143,19.62875,28.82192,0.05094568,15.54571,1,1,1,0,0,64,64,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,86,19927,"0"
32,576460752303456256,0,3,34525,3722,3722,17,3722,1,0,4,0,4,4,4,0,0,0,0,0,0,1,1,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,41,11177,"0"
5,288230376151728128,324.653007,3,2048,5353,5353,17,5353,9,0,1961,0,38,401,217.8889,111.1614,124.332,36.07256,37.80902,0.0277219,6.040295,1,1,1,24968,40779,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,2252,424783,"0"
10,576460752303456256,3527.92326,3,34525,0,0,58,0,145,102,4260,2056,16,52,29.37931,14.79022,124.9391,24.3305,31.08689,0.04110067,1.207509,0.1740891,0.348955,1,65535,0,64,255,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.947778,9.6e-05,97.11537,4.056458,10.90521,25.96718,33.58005,0,1,145,10,1,1,1,1,1,1,207,8682,"0"
208,288230376151728128,0,3,2048,59001,53,17,53,1,1,69,58,69,69,69,0,0,0,0,0,0,0,0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.003968,0.003968,0.003968,0.003968,0,0.003968,0,0,0,0,0,3,1,10,10,3.333333,1,13155,2495144,"0"
30,288230376151728128,0,3,2048,58712,53,17,53,1,1,34,23,34,34,34,0,0,0,0,0,0,0,0.1929825,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003365984,0.003365984,0.003365984,0.003365984,0,0.003365984,0,0,0,0,0,2,1,2,2,1,1,5409,831369,"0"
10,288230376151728128,0,3,2048,53,57349,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.005885056,0,0,0,0,0,2,2,11,11,5.5,1,9,684,"0"
115,576460752303456256,0,3,34525,5353,5353,17,5353,1,0,306,0,306,306,306,0,0,0,0,0,0,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,2,1,2,41,9066,"0"
9,288230376151728128,0,3,2048,53,56267,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.003555008,0,0,0,0,0,2,2,13,13,6.5,1,9,684,"0"
47,576460752303456256,22.842963,3,34525,0,0,58,0,15,0,360,0,24,24,24,0,5.798274,1.522864,1.277412,0.6566574,15.75978,-1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,1,15,0,2,1,1,1,0.5,1,89,13207,"0"
199,288230376151728128,1.535219,3,2048,137,137,17,137,3,0,150,0,50,50,50,0,0.817813,0.5117397,0.272243,1.954119,97.70593,1,1,1,1,1,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,116,21654,"0"
223,288230376151728128,1.513402,3,2048,137,137,17,137,6,0,354,0,50,68,59,7.425632,0.818883,0.2522337,0.3093566,3.964578,233.9101,1,1,1,317,22505,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,3,1,1,1,0.3333333,1,14855,2825475,"0"
34,288230376151728128,0,3,2048,53,59833,17,53,1,1,58,69,58,58,58,0,0,0,0,0,0,0,-0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.005901056,0,0,0,0,0,1,3,11,11,11,1,25,1444,"0"
83,288230376151728128,0,3,2048,56676,53,17,53,1,1,68,57,68,68,68,0,0,0,0,0,0,0,0.088,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003388992,0.003388992,0.003388992,0.003388992,0,0.003388992,0,0,0,0,0,1,1,8,8,8,1,1636,320533,"0"
10,288230376151728128,0,3,2048,67,68,17,67,1,0,300,0,300,300,300,0,0,0,0,0,0,-1,1,1,65535,0,128,128,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,25,1444,"0"
41,288230376151728128,0,3,2048,53,56102,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.003491008,0,0,0,0,0,1,1,3,3,3,1,15,922,"0"
54,288230376151728128,0,3,2048,53,51707,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.005132,0,0,0,0,0,1,3,9,9,9,1,37,2016,"0"
36,288230376151728128,0,3,2048,53,64212,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.002845984,0,0,0,0,0,1,2,5,5,5,1,15,922,"0"
77,576460752303456256,1.12763,3,34525,5353,5353,17,5353,7,0,196,0,28,28,28,0,1.02327,0.16109,0.3077197,6.20771,173.8159,1,1,1,65535,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,15,420,"0"
165,288230376151728128,0,3,2048,53,59722,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.00681504,0,0,0,0,0,1,3,37,37,37,1,108,7099,"0"
21,288230376151728128,380.829529,3,2048,68,67,17,67,12,0,3660,0,300,312,305,5.351297,124.7243,31.73579,43.84748,0.03151016,9.6106,1,1,1,0,0,64,64,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,12,3660,"0"
24,288230376151728128,0,3,2048,51470,53,17,53,1,1,69,58,69,69,69,0,0,0,0,0,0,0,0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00260096,0.00260096,0.00260096,0.00260096,0,0.00260096,0,0,0,0,0,2,1,10,10,5,1,5215,795270,"0"
136,288230376151728128,0,3,2048,53,65029,17,53,1,1,233,50,233,233,233,0,0,0,0,0,0,0,0.6466431,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.009665984,0,0,0,0,0,1,5,67,67,67,1,96,6527,"0"
91,288230376151728128,0,3,2048,50421,53,17,53,1,1,49,38,49,49,49,0,0,0,0,0,0,0,0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005337984,0.005337984,0.005337984,0.005337984,0,0.005337984,0,0,0,0,0,4,1,4,4,1,1,7126,1362163,"0"
97,576460752303456256,7.005237,3,34525,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.001456,1.751309,1.256501,0.5710014,98.21223,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,51,9626,"0"
127,288230376151728128,0,3,2048,51454,53,17,53,1,1,38,38,38,38,38,0,0,0,0,0,0,0,0,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.004765952,0.004765952,0.004765952,0.004765952,0,0.004765952,0,0,0,0,0,5,1,84,84,16.8,1,10583,2000076,"0"
146,288230376151728128,0,3,2048,60829,53,17,53,1,1,48,37,48,48,48,0,0,0,0,0,0,0,0.1294118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.003709984,0.003709984,0.003709984,0.003709984,0,0.003709984,0,0,0,0,0,5,1,50,50,10,1,10586,2000795,"0"
39,576460752303456256,7.005852,3,34525,5353,5353,17,5353,4,0,688,0,172,172,172,0,4.00215,1.751463,1.25687,0.5709512,98.20361,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,3,1,1,0.5,1,55,11997,"0"
107,288230376151728128,0.94738,3,2048,5353,5353,17,5353,7,0,196,0,28,28,28,0,0.945505,0.13534,0.296362,7.388799,206.8864,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5,1,61,2704,"0"
143,288230376151728128,0.145029,3,2048,7000,51399,6,7000,10,9,3157,41,0,1448,315.7,511.6193,0.065751,0.0145029,0.01797107,68.95173,21768.06,0.05263158,0.974359,2611,0,0,64,64,0,0,64,0,1920247318,7,2896,9,41,0,3157,65535,89527.92,0,131712,1,1,2,799,192,9,31,286,1460,64,2313382048,293475119,1,2313382048,1.84467e+19,0.002920992,0.000414016,0.06558999,0.02237444,0.02506704,0.03007865,0.02724063,74,0,0,0,2,1,1,1,0.5,1,30,6749,"0"
2,68,3600.02973,2,2054,0,0,0,0,4222,0,194212,0,46,46,46,0,7.06573,0.8526831,0.9097316,1.172768,53.94733,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
103,576460752303456256,1.578217,3,34525,0,0,58,0,3,0,72,0,24,24,24,0,1.011469,0.5260723,0.2929288,1.900879,45.6211,-1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,1,3,0,1,1,1,1,1,1,66,9399,"0"
35,288230376151728128,0.922576,3,2048,5353,5353,17,5353,8,0,224,0,28,28,28,0,0.920383,0.115322,0.2728996,8.671372,242.7984,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,13,643,"0"
48,288230376151728128,0,3,2048,62935,53,17,53,1,1,49,38,49,49,49,0,0,0,0,0,0,0,0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005134976,0.005134976,0.005134976,0.005134976,0,0.005134976,0,0,0,0,0,3,1,22,22,7.333333,1,3332,628353,"0"
91,288230376151728128,5.324378,3,2048,5353,5353,17,5353,13,0,2776,0,114,365,213.5385,82.43317,1.126552,0.4095675,0.3726526,2.4416,521.3754,1,1,1,33117,46854,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,62,12704,"0"
83,576460752303456256,1.025581,3,34525,5353,5353,17,5353,8,0,224,0,28,28,28,0,1.022776,0.1281976,0.303244,7.800457,218.4128,1,1,1,65535,0,1,1,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,43,1929,"0"
95,288230376151728128,1.531822,3,2048,137,137,17,137,3,0,150,0,50,50,50,0,0.815073,0.5106074,0.2636793,1.958452,97.92261,1,1,1,29999,29999,64,64,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1180,195398,"0"
15,288230376151728128,0,3,2048,53,61594,17,53,1,1,37,48,37,37,37,0,0,0,0,0,0,0,-0.1294118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.006958016,0,0,0,0,0,1,3,39,39,39,1,25,1444,"0"
113,288230376151728128,0.106488,3,2048,51050,7000,6,7000,8,7,41,3157,0,41,5.125,11.3285,0.077202,0.013311,0.02171773,75.12584,385.0199,0.06666667,-0.974359,18963,54144,21903,64,64,0,0,68,0,1339939606,6,41,7,1709,1,41,65535,125711.6,65535,131744,1,2,2,283,8,8,31,318,1460,32,292922456,3516947274,0.1,29292246.04,1661295956,0.000382976,8.6e-05,0.04221395,0.01329611,0.0141118,0.006689984,0,0,0,0,0,3,2,2,2,0.6666667,1,23,2375,"0"
139,288230376151728128,0,3,2048,53,55540,17,53,1,1,185,41,185,185,185,0,0,0,0,0,0,0,0.6371682,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.009356032,0,0,0,0,0,1,5,61,61,61,1,96,6527,"0"
81,288230376151728128,0,3,2048,53,62136,17,53,1,1,37,48,37,37,37,0,0,0,0,0,0,0,-0.1294118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.005268,0,0,0,0,0,1,1,11,11,11,1,51,2634,"0"
56,288230376151728128,0,3,2048,53,55259,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0.004973008,0,0,0,0,0,1,2,7,7,7,1,19,1114,"0"
27,68,228.25217,2,2054,0,0,0,0,8,0,368,0,46,46,46,0,136.091,28.53152,37.55124,0.03504895,1.612252,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
97,288230376151728128,114.689478,3,2048,5353,5353,17,5353,40,0,9539,0,114,522,238.475,127.7125,53.04424,2.867237,8.632113,0.3487678,83.17241,1,1,1,1124,56173,255,255,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,288,24834,"0"
172,288230376151728128,1090.361843,3,2048,50025,59904,6,50025,5,5,0,0,0,0,0,0,516.0438,218.0724,150.9954,0.004585634,0,0,0,19,0,0,64,64,0,0,64,0,3447110958,5,0,5,0,5,0,2048,2048,2048,2048,0,0,0,16,288,5,15,258,0,1,159145851,612571379,0.001,159145.8586,1690509857,0,150.0055,516.0435,218.0722,150.9953,218.0724,150.9953,3,0,0,0,1,1,1,1,1,1,14855,2825475,"0"
94,288230376151728128,178.383867,3,2048,5353,5353,17,5353,9,0,292,0,28,68,32.44444,11.85185,177.3587,19.82043,52.51354,0.05045299,1.636919,1,1,1,1,1,1,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,56,2572,"0"
49,288230376151728128,0,3,2048,62894,53,17,53,1,1,69,58,69,69,69,0,0,0,0,0,0,0,0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005929984,0.005929984,0.005929984,0.005929984,0,0.005929984,0,0,0,0,0,3,1,20,20,6.666667,1,3332,628353,"0"
128,576460752303456256,0,3,34525,56619,49902,6,49902,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65535,0,64,64,0,0,0,0,2785416025,1,0,1,0,0,0,2048,2048,2048,2048,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0.000192,0.000192,0.000192,0,0,0,3,0,0,0,2,2,4,4,2,1,137,22566,"0"
16,288230376151728128,0,3,2048,52434,53,17,53,1,1,49,38,49,49,49,0,0,0,0,0,0,0,0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02209504,0.02209504,0.02209504,0.02209504,0,0.02209504,0,0,0,0,0,2,1,34,34,17,1,938,169511,"0"
157,288230376151728128,0,3,2048,60316,53,17,53,1,1,49,38,49,49,49,0,0,0,0,0,0,0,0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00624,0.00624,0.00624,0.00624,0,0.00624,0,0,0,0,0,5,1,28,28,5.6,1,10591,2001702,"0"
206,288230376151728128,0,3,2048,53,64998,17,53,1,1,38,49,38,38,38,0,0,0,0,0,0,0,-0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.006256,0,0,0,0,0,1,3,13,13,13,1,121,7971,"0"
178,288230376151728128,0,3,2048,53,57209,17,53,1,1,37,48,37,37,37,0,0,0,0,0,0,0,-0.1294118,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.003829024,0,0,0,0,0,2,4,13,13,6.5,1,109,7399,"0"
148,288230376151728128,0,3,2048,53,52006,17,53,1,1,58,69,58,58,58,0,0,0,0,0,0,0,-0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65535,0,0,0,0.004692992,0,0,0,0,0,1,5,45,45,45,1,96,6527,"0"
79,576460752303456256,61.133208,3,34525,5353,5353,17,5353,5,0,640,0,108,133,128,8.944272,54.06801,12.22664,18.74642,0.08178861,10.46894,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,1,1,1,0.5,1,343,55794,"0"
132,288230376151728128,0.237842,3,2048,51193,7000,6,7000,8,7,41,3157,0,41,5.125,11.3285,0.100603,0.02973025,0.03406012,33.63578,172.3833,0.06666667,-0.974359,18963,8760,43929,64,64,0,0,16452,0,3741238318,6,41,7,1709,1,41,65535,125658.6,65535,131744,1,2,2,283,8,8,31,318,1460,32,293198760,4153299113,1,293198760,1397389719,0.000429024,0.000112,0.06780099,0.01672986,0.02074272,0.02094102,0,0,0,0,0,1,2,2,2,2,1,59,2850,"0"
21,288230376151728128,0,3,2048,51637,53,17,53,1,1,49,38,49,49,49,0,0,0,0,0,0,0,0.1264368,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005324992,0.005324992,0.005324992,0.005324992,0,0.005324992,0,0,0,0,0,3,1,28,28,9.333333,1,1132,201310,"0"
14,288230376151728128,0,3,2048,50214,53,17,53,1,1,69,58,69,69,69,0,0,0,0,0,0,0,0.08661418,1,65535,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018384,0.018384,0.018384,0.018384,0,0.018384,0,0,0,0,0,2,1,38,38,19,1,938,169511,"0"
68,576460752303456256,6.963302,3,34525,5353,5353,17,5353,4,0,532,0,133,133,133,0,4.059258,1.740826,1.286114,0.5744401,76.40054,1,1,1,65535,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,2,2,1,1,0.5,1,140,5604,"0"
6,68,3589.07367,2,2054,0,0,0,0,503,0,14084,0,28,28,28,0,36.04545,7.135334,4.793824,0.1401476,3.924132,1,1,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
